backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.990000,1,42,7961421272389609069,0.075747,0.221841,-0.218491,0.500000,0.500000,0.500000,0.999349,376315.000000,3091.587891,4.337515,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.800000,1,42,7961421272389609069,0.067508,0.182646,-0.085960,0.500000,0.500000,0.500000,0.942578,375879.000000,2596.332764,3.620032,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.900000,1,42,7961421272389609069,0.065874,0.173156,-0.059680,0.000000,0.000000,0.000000,0.988411,376231.000000,700.024048,2.233395,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.990000,1,42,7961421272389609069,0.063135,0.180411,-0.015607,0.000000,0.000000,0.000000,0.997786,376303.000000,1269.531494,2.334526,37286,36864
xtensor,article_snn_conv1d,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,2,43,7961421272389609069,0.112465,0.219878,0.013585,0.000000,0.000000,0.000000,0.000000,11842560.000000,50334.214844,234.176559,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.800000,2,43,7961421272389609069,0.063405,0.176449,-0.025615,1.000000,0.500000,0.666667,0.997786,376303.000000,19631.017578,3.817684,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.900000,2,43,7961421272389609069,0.063297,0.181382,-0.023876,1.000000,0.500000,0.666667,0.994661,376279.000000,5449.295898,2.524217,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.990000,2,43,7961421272389609069,0.063061,0.183862,-0.020063,1.000000,0.500000,0.666667,1.000000,376320.000000,1060.930176,9.088632,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.800000,2,43,7961421272389609069,0.063749,0.174979,-0.031183,1.000000,0.500000,0.666667,1.000000,376320.000000,3739.755615,2.004246,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.900000,2,43,7961421272389609069,0.064096,0.173009,-0.036783,1.000000,0.500000,0.666667,0.996094,376290.000000,775.651917,3.970217,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.990000,2,43,7961421272389609069,0.062579,0.189982,-0.012266,1.000000,0.500000,0.666667,0.999870,376319.000000,2786.847656,3.680165,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.800000,2,43,7961421272389609069,0.064983,0.174014,-0.051134,1.000000,0.500000,0.666667,0.985807,376211.000000,1094.385742,2.374685,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.900000,2,43,7961421272389609069,0.066356,0.179447,-0.073348,1.000000,0.500000,0.666667,0.963932,376043.000000,3946.031982,3.554730,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.990000,2,43,7961421272389609069,0.067982,0.200194,-0.099650,1.000000,0.500000,0.666667,0.999349,376315.000000,3607.616699,2.070456,37286,36864
xtensor,article_snn_conv1d,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,3,44,7961421272389609069,0.111387,0.233581,0.017269,0.000000,0.000000,0.000000,0.000000,11842560.000000,118747.914062,185.021103,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.800000,3,44,7961421272389609069,0.062926,0.179877,-0.024318,0.000000,0.000000,0.000000,0.985286,376207.000000,2668.404785,2.137363,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.900000,3,44,7961421272389609069,0.063876,0.179635,-0.039774,1.000000,0.500000,0.666667,0.984766,376203.000000,2789.381104,2.331663,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.990000,3,44,7961421272389609069,0.062486,0.196113,-0.017160,1.000000,0.500000,0.666667,1.000000,376320.000000,2740.314453,2.193447,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.800000,3,44,7961421272389609069,0.063727,0.175456,-0.037370,0.000000,0.000000,0.000000,0.990365,376246.000000,1633.879150,2.143510,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.900000,3,44,7961421272389609069,0.064733,0.185118,-0.053738,1.000000,0.500000,0.666667,0.985026,376205.000000,2664.645996,5.208161,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.990000,3,44,7961421272389609069,0.061875,0.191190,-0.007211,1.000000,0.500000,0.666667,1.000000,376320.000000,47161.007812,2.761119,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.800000,3,44,7961421272389609069,0.063497,0.177981,-0.033608,0.000000,0.000000,0.000000,0.988672,376233.000000,1485.379883,6.739858,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.900000,3,44,7961421272389609069,0.063384,0.174682,-0.031766,1.000000,0.500000,0.666667,0.989974,376243.000000,2585.479980,2.300444,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.500000,0.990000,3,44,7961421272389609069,0.066473,0.201036,-0.082051,1.000000,0.500000,0.666667,0.996094,376290.000000,3376.314941,2.436006,37286,36864
