backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,audiomnist,gru-ae,direct,gru,1,0.000000,0.000000,3,44,3555943625641351436,test,0,0.003466,0.012358,0.996530,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,audiomnist,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,3555943625641351436,val,0,0.001109,0.007741,0.998891,0.000000,0.000000,0.000000,0.000000,47554560.000000,123474.320312,562.796570,139176,4755456
xtensor,meeting01_loso,audiomnist,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,3555943625641351436,test,0,0.003309,0.010990,0.996688,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.800000,3,44,3555943625641351436,val,0,0.001202,0.006517,0.998798,0.000000,0.000000,0.000000,0.046875,372240.000000,12848.401367,11.014313,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.900000,3,44,3555943625641351436,val,0,0.001230,0.009101,0.998770,0.000000,0.000000,0.000000,0.046875,372240.000000,12887.555664,11.319871,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.990000,3,44,3555943625641351436,val,0,0.001652,0.007437,0.998348,0.000000,0.000000,0.000000,0.046875,372240.000000,21256.869141,10.787398,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.000000,0.800000,3,44,3555943625641351436,val,0,0.001183,0.007337,0.998817,0.000000,0.000000,0.000000,0.046875,372240.000000,13181.873047,12.115298,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.000000,0.900000,3,44,3555943625641351436,val,0,0.001212,0.007928,0.998788,0.000000,0.000000,0.000000,0.046875,372240.000000,12852.027344,10.739277,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.000000,0.990000,3,44,3555943625641351436,val,0,0.001181,0.006579,0.998819,0.000000,0.000000,0.000000,0.046875,372240.000000,12546.453125,10.967030,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.500000,0.800000,3,44,3555943625641351436,val,0,0.001194,0.006421,0.998806,0.000000,0.000000,0.000000,0.046875,372240.000000,12921.579102,11.398443,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.500000,0.900000,3,44,3555943625641351436,val,0,0.001678,0.008085,0.998322,0.000000,0.000000,0.000000,0.046875,372240.000000,15666.688477,12.160905,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.500000,0.990000,3,44,3555943625641351436,val,0,0.001205,0.007529,0.998795,0.000000,0.000000,0.000000,0.046875,372240.000000,13332.496094,10.764072,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,0.500000,0.800000,3,44,3555943625641351436,val,0,0.000397,0.006687,0.999473,0.000000,0.000000,0.000000,0.074219,374340.000000,14211.200195,11.292144,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,0.500000,0.900000,3,44,3555943625641351436,val,0,0.000396,0.006394,0.999476,0.000000,0.000000,0.000000,0.074219,374340.000000,14490.579102,11.373230,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,0.500000,0.990000,3,44,3555943625641351436,val,0,0.000357,0.005602,0.999527,0.000000,0.000000,0.000000,0.074219,374340.000000,14170.680664,12.881741,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.000000,0.800000,3,44,3555943625641351436,val,0,0.000336,0.005797,0.999555,0.000000,0.000000,0.000000,0.074219,374340.000000,13106.168945,12.545663,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.000000,0.900000,3,44,3555943625641351436,val,0,0.000412,0.007057,0.999453,0.000000,0.000000,0.000000,0.074219,374340.000000,14937.779297,13.458424,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.000000,0.990000,3,44,3555943625641351436,val,0,0.000411,0.007334,0.999455,0.000000,0.000000,0.000000,0.074219,374340.000000,14129.503906,11.379866,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.500000,0.800000,3,44,3555943625641351436,val,0,0.000332,0.005956,0.999560,0.000000,0.000000,0.000000,0.074219,374340.000000,13741.086914,14.137355,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.500000,0.900000,3,44,3555943625641351436,val,0,0.000330,0.005651,0.999562,0.000000,0.000000,0.000000,0.074219,374340.000000,13765.960938,12.216709,37286,36864
