born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
7,6,1,111-79-30-29-15-1,direct,1,1,0.167433,0.864286,-0.696853,0.0317184,1.69715,1.7199,0.00295572,0.399571,82535,40875,0.08175,1,0
7,5,1,75-55-26-15-1,direct,1,1,0.166476,0.866005,-0.69953,0.0324809,1.69984,1.72046,0.00165396,0.376146,50919,25160,0.05032,1,0
7,5,1,111-55-35-30-1,direct,1,1,0.16019,0.865344,-0.705154,0.0255334,1.70535,1.72163,0.00116671,0.400559,75771,37526,0.075052,1,0
7,6,1,111-48-37-15-4-1,direct,1,1,0.159845,0.864947,-0.705102,0.0247924,1.70528,1.72164,0.00132535,0.632958,72965,36139,0.072278,1,0
7,1,12,12,direct,1,1,0.290942,0.925562,-0.63462,0.216504,1.6489,1.78145,0.00429918,0.24804,6412,3072,0.006144,1,0
7,6,1,46-43-35-30-15-1,direct,1,1,0.166804,0.866799,-0.699995,0.0336032,1.70033,1.72142,0.00139664,0.769962,34143,16774,0.033548,1,0
7,6,1,111-40-23-22-15-1,direct,1,1,0.163548,0.864947,-0.701399,0.0284956,1.70164,1.7212,0.00229032,0.577881,69933,34627,0.069254,1,0
7,5,1,88-46-30-15-1,direct,1,1,0.158311,0.865344,-0.707033,0.023655,1.7072,1.72349,0.00225886,0.313844,57457,28421,0.056842,1,0
7,3,78,83-79-78,direct,1,1,0.279034,0.92761,-0.648576,0.206644,1.66148,1.7873,0.00645732,0.17565,68592,33967,0.067934,1,0
7,2,46,111-46,direct,1,1,0.301305,0.926731,-0.625427,0.228036,1.64134,1.78686,0.00844087,0.211073,67568,33522,0.067044,1,0
7,6,1,83-67-42-35-26-1,direct,1,1,0.170626,0.866138,-0.695511,0.0367636,1.69591,1.72063,0.00258254,0.431164,64821,32029,0.064058,1,0
7,2,46,96-46,direct,1,1,0.25484,0.926199,-0.671359,0.181039,1.68114,1.79342,0.0044078,0.211449,58478,28992,0.057984,1,0
7,5,1,83-35-22-12-1,direct,1,1,0.158589,0.862566,-0.703977,0.0211554,1.70411,1.72243,0.00459947,0.359984,50959,25199,0.050398,1,0
7,2,79,83-79,direct,1,1,0.25958,0.928141,-0.668561,0.187721,1.67909,1.79046,0.00165335,0.181812,56111,27805,0.05561,1,0
8,5,1,48-37-24-15-1,direct,1,1,0.163472,0.865079,-0.701607,0.0285513,1.70185,1.72098,0.00231663,0.517865,31159,15327,0.030654,1,0
8,1,81,81,direct,1,1,0.280612,0.931957,-0.651345,0.212569,1.66497,1.7935,0.00386077,0.227505,41809,20736,0.041472,1,0
8,2,51,104-51,direct,1,1,0.250889,0.926471,-0.675581,0.17736,1.68494,1.78984,0.000813301,0.195886,64371,31928,0.063856,1,0
8,2,48,111-48,direct,1,1,0.280428,0.928425,-0.647997,0.208853,1.66118,1.78645,0.00375613,0.222135,68014,33744,0.067488,1,0
8,4,1,75-55-26-1,direct,1,1,0.16546,0.866667,-0.701207,0.0321263,1.70151,1.72248,0.00265535,0.401309,50131,24781,0.049562,1,0
8,3,35,127-55-35,direct,1,1,0.27808,0.922302,-0.644221,0.200382,1.65639,1.78124,0.00699954,0.24478,83499,41422,0.082844,1,0
8,5,1,81-35-27-15-1,direct,1,1,0.154447,0.865079,-0.710632,0.0195266,1.71074,1.72275,0.000406418,0.458523,50445,24936,0.049872,1,0
8,5,1,88-46-35-15-1,direct,1,1,0.160056,0.864021,-0.703965,0.0240771,1.70414,1.72269,0.00453824,0.296222,58077,28726,0.057452,1,0
8,2,81,100-81,direct,1,1,0.262838,0.93083,-0.667991,0.193668,1.6792,1.79378,0.000961381,0.184613,67937,33700,0.0674,1,0
8,1,112,112,direct,1,1,0.296078,0.934721,-0.638643,0.230799,1.65482,1.79194,0.00137543,0.214064,57712,28672,0.057344,1,0
8,5,15,83-55-30-29-15,direct,1,1,0.251344,0.917002,-0.665657,0.168346,1.67414,1.78497,0.0103787,0.275028,58201,28768,0.057536,1,0
8,5,1,126-88-37-15-1,direct,1,1,0.160967,0.865344,-0.704377,0.0263105,1.70458,1.72117,0.00164786,0.271836,95129,47170,0.09434,1,0
8,5,1,90-75-35-15-1,direct,1,1,0.163444,0.866534,-0.70309,0.0299785,1.70335,1.72131,0.000492858,0.357036,66597,32955,0.06591,1,0
8,5,1,55-40-30-24-1,direct,1,1,0.148693,0.865212,-0.716519,0.0139044,1.71658,1.72861,0.00534804,0.474537,37003,18224,0.036448,1,0
8,2,7,24-7,direct,1,1,0.28288,0.912642,-0.629762,0.195522,1.64145,1.77806,0.0187064,0.333093,12935,6312,0.012624,1,0
8,6,1,110-35-30-24-2-1,direct,1,1,0.154682,0.865741,-0.711058,0.0204232,1.71118,1.72394,0.000810973,0.420342,68319,33830,0.06766,1,0
8,3,46,124-55-46,direct,1,1,0.235609,0.924626,-0.689017,0.160235,1.6966,1.79344,0.00291822,0.233549,82848,41094,0.082188,1,0
8,6,1,81-22-21-15-12-1,direct,1,1,0.154566,0.86455,-0.709984,0.0191162,1.71009,1.72386,0.00182472,0.552531,47533,23487,0.046974,1,0
8,2,10,24-10,direct,1,1,0.320384,0.921561,-0.601177,0.241945,1.61935,1.7732,0.0085715,0.249623,13082,6384,0.012768,1,0
8,6,1,81-35-22-15-8-1,direct,1,1,0.159592,0.864815,-0.705223,0.0244067,1.7054,1.72128,0.00175074,0.575581,50177,24799,0.049598,1,0
8,5,15,104-62-35-22-15,direct,1,1,0.208697,0.921199,-0.712502,0.129897,1.71742,1.80017,0.00928013,0.270719,73401,36342,0.072684,1,0
8,2,4,24-4,direct,1,1,0.286498,0.910747,-0.624249,0.197246,1.63618,1.77744,0.0185446,0.356056,12788,6240,0.01248,1,0
9,5,1,55-46-35-30-1,direct,1,1,0.162714,0.864947,-0.702233,0.0276612,1.70246,1.72418,0.00459657,0.530099,39189,19300,0.0386,1,0
9,4,1,55-35-30-1,direct,1,1,0.165289,0.866005,-0.700716,0.0312944,1.701,1.72401,0.00388866,0.397185,34667,17085,0.03417,1,0
9,5,1,91-46-43-30-1,direct,1,1,0.168352,0.864286,-0.695934,0.0326372,1.69625,1.71845,0.00219853,0.467804,62237,30780,0.06156,1,0
9,5,15,46-40-24-22-15,direct,1,1,0.308756,0.915961,-0.607205,0.224717,1.62284,1.78324,0.0231471,0.204859,31403,15434,0.030868,1,0
9,6,1,111-81-35-24-22-1,direct,1,1,0.160219,0.864815,-0.704596,0.0250338,1.70478,1.72308,0.00256873,0.17865,84067,41632,0.083264,1,0
9,6,1,113-75-55-26-15-1,direct,1,1,0.153775,0.86336,-0.709585,0.0171348,1.70967,1.72336,0.00353733,0.196517,87551,43363,0.086726,1,0
9,6,1,40-24-23-22-15-1,direct,1,1,0.151415,0.863095,-0.71168,0.0145101,1.71174,1.72406,0.00345918,0.687593,25711,12603,0.025206,1,0
9,1,48,48,direct,1,1,0.260629,0.930035,-0.669405,0.190664,1.68026,1.79299,0.000817414,0.242049,24880,12288,0.024576,1,0
9,4,1,110-55-30-1,direct,1,1,0.168963,0.864021,-0.695058,0.0329843,1.69538,1.72223,0.00534954,0.382,72427,35890,0.07178,1,0
9,3,11,24-23-11,direct,1,1,0.318524,0.919529,-0.601004,0.238053,1.61861,1.76423,0.00463761,0.229241,14259,6949,0.013898,1,0
9,6,1,111-40-22-15-14-1,direct,1,1,0.157096,0.862831,-0.705735,0.0199267,1.70585,1.72047,0.00297059,0.493612,69241,34290,0.06858,1,0
9,2,107,111-107,direct,1,1,0.270208,0.927354,-0.657146,0.197561,1.66888,1.78782,0.00270179,0.148022,81171,40293,0.080586,1,0
9,1,40,40,direct,1,1,0.252106,0.928525,-0.676419,0.180631,1.68612,1.79312,0.00149771,0.245376,20776,10240,0.02048,1,0
9,1,50,50,direct,1,1,0.282362,0.930712,-0.64835,0.213073,1.66206,1.78911,0.00163758,0.242402,25906,12800,0.0256,1,0
9,6,1,83-81-35-15-8-1,direct,1,1,0.154076,0.864286,-0.71021,0.0183618,1.71031,1.7233,0.00178012,0.474156,63619,31459,0.062918,1,0
10,6,1,70-67-59-30-15-1,direct,1,1,0.155961,0.86455,-0.708589,0.0205111,1.70871,1.72247,0.00131421,0.337919,58335,28798,0.057596,1,0
10,2,18,24-18,direct,1,1,0.292159,0.918357,-0.626197,0.210516,1.63977,1.76594,0.00311688,0.20916,13474,6576,0.013152,1,0
10,2,20,88-20,direct,1,1,0.240148,0.92414,-0.683992,0.164288,1.69199,1.78978,0.00119773,0.237425,49028,24288,0.048576,1,0
10,6,1,103-83-81-35-15-1,direct,1,1,0.164417,0.864683,-0.700266,0.0290994,1.70051,1.71922,0.00159401,0.280164,90921,45015,0.09003,1,0
10,1,126,126,direct,1,1,0.289505,0.933449,-0.643944,0.222953,1.65899,1.79179,0.00171841,0.208722,64894,32256,0.064512,1,0
10,2,8,112-8,direct,1,1,0.174025,0.91422,-0.740195,0.0882442,1.74243,1.80782,0.00989601,0.336207,59624,29568,0.059136,1,0
10,4,1,127-55-35-1,direct,1,1,0.158018,0.864815,-0.706796,0.0228332,1.70695,1.72144,0.00125818,0.332861,83605,41457,0.082914,1,0
10,4,1,46-30-5-1,direct,1,1,0.149696,0.863757,-0.714061,0.0134527,1.71411,1.72508,0.00327512,0.506859,27041,13311,0.026622,1,0
10,6,1,110-83-81-35-15-1,direct,1,1,0.162758,0.863095,-0.700337,0.0258532,1.70053,1.71907,0.00461567,0.236746,95681,47388,0.094776,1,0
10,5,1,37-24-15-8-1,direct,1,1,0.161432,0.866138,-0.704706,0.0275692,1.70493,1.72501,0.00443301,0.814827,22121,10848,0.021696,1,0
10,5,1,46-43-30-5-1,direct,1,1,0.163643,0.866138,-0.702494,0.0297808,1.70275,1.72169,0.00146582,0.835861,30903,15199,0.030398,1,0
10,5,1,110-83-22-15-1,direct,1,1,0.154344,0.864286,-0.709942,0.0186294,1.71004,1.72216,0.00132314,0.28116,79639,39461,0.078922,1,0
10,6,15,112-81-35-34-22-15,direct,1,1,0.149246,0.922928,-0.773681,0.0721741,1.77515,1.83058,0.0108021,0.344924,86533,42847,0.085694,1,0
10,2,56,124-56,direct,1,1,0.281742,0.929556,-0.647814,0.211299,1.66131,1.78938,0.00527963,0.213353,77936,38688,0.077376,1,0
10,2,8,24-8,direct,1,1,0.217122,0.906366,-0.689244,0.123488,1.69375,1.77699,0.00771863,0.224592,12984,6336,0.012672,1,0
10,5,1,88-37-35-15-1,direct,1,1,0.15632,0.865212,-0.708892,0.0215312,1.70903,1.72352,0.00132864,0.451215,55845,27619,0.055238,1,0
10,6,1,111-43-35-30-15-1,direct,1,1,0.158512,0.864683,-0.706171,0.0231944,1.70633,1.72098,0.00106286,0.373215,73143,36209,0.072418,1,0
10,3,4,112-35-4,direct,1,1,0.213073,0.910681,-0.697608,0.123755,1.70211,1.80497,0.0223155,0.380486,66018,32732,0.065464,1,0
10,2,110,111-110,direct,1,1,0.273422,0.930675,-0.657253,0.204096,1.66977,1.7921,0.00201276,0.163582,81840,40626,0.081252,1,0
10,2,26,68-26,direct,1,1,0.238338,0.921215,-0.682877,0.159553,1.69042,1.78859,0.0038287,0.22261,38770,19176,0.038352,1,0
10,4,1,37-15-8-1,direct,1,1,0.145594,0.865741,-0.720146,0.011335,1.72018,1.72785,0.00102225,1.08504,20687,10155,0.02031,1,0
10,4,15,127-55-26-15,direct,1,1,0.200108,0.915026,-0.714919,0.115134,1.71878,1.79744,0.00818796,0.299236,83321,41317,0.082634,1,0
11,4,1,55-26-7-1,direct,1,1,0.171965,0.863624,-0.691659,0.0355896,1.69203,1.72198,0.00663051,0.659518,31831,15699,0.031398,1,0
11,2,66,93-66,direct,1,1,0.251583,0.927643,-0.676061,0.179226,1.68562,1.79195,0.00106262,0.186526,60400,29946,0.059892,1,0
11,4,15,127-55-35-15,direct,1,1,0.204914,0.917681,-0.712767,0.122595,1.71715,1.80225,0.0102061,0.332578,84599,41947,0.083894,1,0
11,3,23,81-24-23,direct,1,1,0.205443,0.920526,-0.715082,0.125969,1.7197,1.79873,0.0053036,0.247848,46953,23232,0.046464,1,0
11,5,11,111-35-23-15-11,direct,1,1,0.271934,0.91348,-0.641546,0.185414,1.65198,1.77592,0.0114273,0.281758,67867,33616,0.067232,1,0
11,1,23,23,direct,1,1,0.230542,0.927139,-0.696597,0.157682,1.70391,1.80095,0.00446735,0.248777,12055,5888,0.011776,1,0
11,4,38,120-117-53-38,direct,1,1,0.269559,0.922908,-0.653348,0.192467,1.66451,1.7827,0.00410107,0.232981,106824,52975,0.10595,1,0
11,6,1,75-55-26-25-15-1,direct,1,1,0.161673,0.86746,-0.705787,0.0291336,1.70604,1.72318,5.23119e-05,0.854351,52239,25795,0.05159,1,0
11,1,75,75,direct,1,1,0.277209,0.931335,-0.654126,0.208544,1.66722,1.79154,0.00153746,0.229539,38731,19200,0.0384,1,0
11,1,5,5,direct,1,1,0.292594,0.905317,-0.612724,0.197911,1.62482,1.7607,0.0151357,0.310229,2821,1280,0.00256,1,0
11,6,1,111-110-81-58-15-1,direct,1,1,0.171154,0.864815,-0.693661,0.0359684,1.69404,1.72036,0.00372652,0.24334,111245,55119,0.110238,1,0
11,1,2,2,direct,1,1,0.144612,0.876852,-0.73224,0.0214634,1.73237,1.75092,0.00440386,0.427512,1282,512,0.001024,1,0
11,5,1,127-55-35-15-1,direct,1,1,0.162516,0.865476,-0.702961,0.0279919,1.70319,1.72025,0.000466149,0.388594,84645,41962,0.083924,1,0
11,2,15,37-15,direct,1,1,0.252558,0.918492,-0.665934,0.17105,1.67469,1.79191,0.0129317,0.269906,20399,10027,0.020054,1,0
11,2,3,124-3,direct,1,1,0.240744,0.910229,-0.669485,0.150974,1.6763,1.80913,0.0431405,0.445043,64739,32116,0.064232,1,0
11,3,11,56-24-11,direct,1,1,0.297633,0.918675,-0.621042,0.216308,1.63541,1.7913,0.0220271,0.253969,32315,15944,0.031888,1,0
11,6,1,91-46-43-30-13-1,direct,1,1,0.163593,0.862831,-0.699238,0.0264238,1.69944,1.71801,0.00219746,0.467874,63009,31153,0.062306,1,0
11,5,5,100-43-40-23-5,direct,1,1,0.318233,0.920582,-0.602349,0.238815,1.62005,1.77449,0.0126799,0.343959,65983,32655,0.06531,1,0
11,6,1,88-69-37-15-8-1,direct,1,1,0.155403,0.864153,-0.70875,0.0195567,1.70886,1.72504,0.00442008,0.536764,64363,31836,0.063672,1,0
12,5,1,88-83-37-15-1,direct,1,1,0.15771,0.86627,-0.70856,0.0239793,1.70873,1.72471,0.00144745,0.284501,67649,33473,0.066946,1,0
12,5,15,37-30-24-23-15,direct,1,1,0.281205,0.908889,-0.627683,0.190094,1.63875,1.7645,0.0193852,0.312081,24897,12199,0.024398,1,0
12,6,1,43-40-23-22-15-1,direct,1,1,0.158015,0.864683,-0.706668,0.0226975,1.70682,1.72266,0.00212877,0.663125,29541,14499,0.028998,1,0
12,6,1,110-83-35-23-15-1,direct,1,1,0.157238,0.864286,-0.707047,0.0215242,1.70718,1.72188,0.00241008,0.474164,83509,41360,0.08272,1,0
12,6,1,81-35-26-15-2-1,direct,1,1,0.158616,0.86455,-0.705935,0.023166,1.70609,1.72431,0.00330947,0.469141,50381,24903,0.049806,1,0
12,2,23,26-23,direct,1,1,0.272064,0.927456,-0.655391,0.19952,1.66737,1.79389,0.0100007,0.255043,14839,7254,0.014508,1,0
12,2,21,111-21,direct,1,1,0.270312,0.923526,-0.653214,0.193839,1.66454,1.78235,0.00553161,0.262815,61993,30747,0.061494,1,0
12,6,1,91-24-23-22-15-1,direct,1,1,0.157502,0.86455,-0.707049,0.0220519,1.70719,1.72213,0.00231538,0.424994,54373,26883,0.053766,1,0
12,5,1,92-24-22-15-1,direct,1,1,0.161027,0.863492,-0.702465,0.0245189,1.70264,1.72042,0.00361099,0.420773,53829,26633,0.053266,1,0
12,4,30,46-43-37-30,direct,1,1,0.200605,0.919683,-0.719077,0.120288,1.72328,1.79738,0.00462671,0.204551,33448,16455,0.03291,1,0
12,6,1,81-35-26-22-15-1,direct,1,1,0.166305,0.866931,-0.700626,0.0332363,1.70095,1.72273,0.00165871,0.726529,51411,25398,0.050796,1,0
12,2,2,74-2,direct,1,1,0.386257,0.880026,-0.49377,0.266283,1.51732,1.83755,0.122413,0.371725,38590,19092,0.038184,1,0
12,6,5,40-37-30-24-15-5,direct,1,1,0.216519,0.893042,-0.676524,0.109561,1.6801,1.7479,0.00332418,0.374546,28523,13985,0.02797,1,0
12,5,1,83-40-23-15-1,direct,1,1,0.152587,0.864947,-0.71236,0.0175345,1.71245,1.72375,0.00129507,0.433971,52275,25848,0.051696,1,0
12,5,8,75-55-24-15-8,direct,1,1,0.259297,0.909392,-0.650094,0.168689,1.65869,1.76623,0.00687115,0.321039,50852,25125,0.05025,1,0
12,3,15,55-35-15,direct,1,1,0.247803,0.925811,-0.678008,0.173615,1.68697,1.80772,0.013602,0.309134,33511,16530,0.03306,1,0
12,5,1,24-23-22-9-1,direct,1,1,0.151996,0.864286,-0.712289,0.0162821,1.71237,1.72832,0.00864751,0.92579,15231,7409,0.014818,1,0
12,1,89,89,direct,1,1,0.295668,0.931731,-0.636063,0.227399,1.65179,1.78954,0.00464578,0.223198,45913,22784,0.045568,1,0
12,4,1,91-15-8-1,direct,1,1,0.154693,0.86455,-0.709857,0.0192431,1.70997,1.72278,0.00146443,0.509503,50063,24789,0.049578,1,0
12,6,1,88-81-46-35-15-1,direct,1,1,0.164055,0.864947,-0.700892,0.0290017,1.70114,1.72286,0.00337396,0.384343,71851,35532,0.071064,1,0
12,5,1,115-46-43-30-1,direct,1,1,0.152337,0.86336,-0.711023,0.0156966,1.7111,1.72373,0.00273421,0.424535,76781,38028,0.076056,1,0
12,2,27,83-27,direct,1,1,0.264114,0.928552,-0.664438,0.192666,1.67555,1.79964,0.0083587,0.227173,47427,23489,0.046978,1,0
12,2,17,37-17,direct,1,1,0.33666,0.919623,-0.582964,0.256283,1.60358,1.77067,0.0132175,0.188087,20549,10101,0.020202,1,0
12,2,64,111-64,direct,1,1,0.25712,0.926897,-0.669777,0.184017,1.67989,1.79125,0.00343654,0.194324,71582,35520,0.07104,1,0
12,5,1,81-47-22-15-1,direct,1,1,0.156589,0.865608,-0.709019,0.0221974,1.70916,1.72262,0.00060854,0.355488,52431,25922,0.051844,1,0
13,5,1,111-35-27-15-1,direct,1,1,0.162632,0.863624,-0.700992,0.0262562,1.7012,1.71929,0.00208877,0.409156,67965,33666,0.067332,1,0
13,6,1,120-110-81-35-15-1,direct,1,1,0.1662,0.865476,-0.699276,0.0316765,1.69957,1.72347,0.00392913,0.327806,113389,56205,0.11241,1,0
13,5,1,91-8-7-5-1,direct,1,1,0.152769,0.862037,-0.709268,0.0148058,1.70933,1.72258,0.0035237,0.60544,48719,24120,0.04824,1,0
13,5,15,120-110-81-76-15,direct,1,1,0.266072,0.926905,-0.660832,0.192977,1.67201,1.79626,0.00809988,0.353933,121297,60126,0.120252,1,0
13,6,1,110-81-35-24-15-1,direct,1,1,0.172908,0.864153,-0.691246,0.0370612,1.69165,1.71844,0.003624,0.429375,83027,41120,0.08224,1,0
13,5,1,112-75-26-7-1,direct,1,1,0.159801,0.864683,-0.704882,0.0244834,1.70506,1.72046,0.00132927,0.274255,79119,39211,0.078422,1,0
13,6,1,81-61-35-22-15-1,direct,1,1,0.162034,0.863228,-0.701194,0.0252615,1.70138,1.7199,0.0033711,0.394351,58539,28927,0.057854,1,0
13,4,1,43-40-5-1,direct,1,1,0.151584,0.864947,-0.713363,0.0165309,1.71344,1.72423,0.000819204,0.727377,26299,12933,0.025866,1,0
13,1,76,76,direct,1,1,0.273702,0.932038,-0.658337,0.20574,1.67105,1.79305,0.00137387,0.229654,39244,19456,0.038912,1,0
13,6,1,37-24-23-22-8-1,direct,1,1,0.163423,0.864815,-0.701392,0.0282374,1.70163,1.72431,0.00475687,0.855994,23689,11602,0.023204,1,0
13,6,1,126-35-15-14-8-1,direct,1,1,0.15379,0.865079,-0.711289,0.0188693,1.71139,1.72351,0.000784721,0.367726,75695,37521,0.075042,1,0
13,6,15,110-81-37-35-26-15,direct,1,1,0.237211,0.913086,-0.675875,0.150298,1.6826,1.78959,0.0136255,0.236762,86173,42662,0.085324,1,0
13,5,8,118-75-55-15-8,direct,1,1,0.210408,0.916501,-0.706093,0.12691,1.71081,1.80328,0.014845,0.257042,89046,44128,0.088256,1,0
13,5,1,83-43-35-15-1,direct,1,1,0.1539,0.863889,-0.709989,0.0177886,1.71008,1.72207,0.00126649,0.267968,54333,26862,0.053724,1,0
13,6,1,91-46-43-22-13-1,direct,1,1,0.16485,0.863757,-0.698907,0.0286062,1.69915,1.72104,0.00427009,0.636772,62097,30705,0.06141,1,0
13,2,78,91-78,direct,1,1,0.254614,0.928663,-0.674049,0.183277,1.68405,1.79552,0.00352989,0.177243,61304,30394,0.060788,1,0
13,6,1,24-23-22-8-5-1,direct,1,1,0.168755,0.86455,-0.695795,0.0333056,1.69612,1.7311,0.0109638,0.439284,15267,7423,0.014846,1,0
13,6,1,40-35-24-23-15-1,direct,1,1,0.158332,0.864153,-0.705822,0.0224852,1.70597,1.72276,0.00273312,0.658211,27315,13392,0.026784,1,0
13,6,1,110-40-35-26-15-1,direct,1,1,0.166459,0.864153,-0.697695,0.0306124,1.69797,1.71865,0.00217172,0.53468,71259,35275,0.07055,1,0
13,6,1,110-83-46-35-15-1,direct,1,1,0.162839,0.864021,-0.701182,0.02686,1.70139,1.71979,0.003454,0.315287,87351,43258,0.086516,1,0
13,5,8,75-55-26-15-8,direct,1,1,0.200036,0.910036,-0.71,0.110073,1.71354,1.81011,0.0323688,0.304387,51136,25265,0.05053,1,0
13,2,35,126-35,direct,1,1,0.257484,0.926504,-0.66902,0.183989,1.67913,1.79438,0.00556934,0.240537,73875,36666,0.073332,1,0
14,5,22,91-66-24-23-22,direct,1,1,0.229025,0.916246,-0.687221,0.145271,1.69346,1.79275,0.0111323,0.220176,64574,31944,0.063888,1,0
14,5,1,37-24-23-15-1,direct,1,1,0.161492,0.864153,-0.702661,0.0256457,1.70285,1.72175,0.00364898,0.542844,22999,11272,0.022544,1,0
14,6,1,91-46-23-22-15-1,direct,1,1,0.161295,0.864021,-0.702726,0.0253164,1.70291,1.7203,0.00249001,0.330554,59433,29391,0.058782,1,0
14,6,15,71-43-37-24-22-15,direct,1,1,0.242938,0.907654,-0.664717,0.150592,1.67151,1.76797,0.0109282,0.256638,49797,24566,0.049132,1,0
14,6,1,110-52-40-35-15-1,direct,1,1,0.169099,0.86627,-0.697171,0.0353684,1.69754,1.72021,0.00188101,0.449595,76561,37900,0.0758,1,0
14,5,1,83-40-35-15-1,direct,1,1,0.163212,0.864683,-0.701471,0.0278944,1.7017,1.72005,0.00195225,0.49618,53619,26508,0.053016,1,0
14,4,1,110-26-23-1,direct,1,1,0.169812,0.86455,-0.694738,0.0343621,1.69509,1.72025,0.0035668,0.416527,63857,31641,0.063282,1,0
14,5,8,55-26-15-10-8,direct,1,1,0.226401,0.894593,-0.668192,0.120994,1.67257,1.75823,0.016603,0.253134,32736,16130,0.03226,1,0
14,2,2,33-2,direct,1,1,0.290201,0.895569,-0.605368,0.18577,1.61608,1.75193,0.032402,0.361639,17352,8514,0.017028,1,0
14,6,1,81-37-35-23-15-1,direct,1,1,0.161486,0.86455,-0.703065,0.0260359,1.70326,1.72147,0.00309295,0.339763,53025,26193,0.052386,1,0
14,5,1,35-24-22-15-1,direct,1,1,0.161845,0.864947,-0.703102,0.0267924,1.70331,1.7233,0.00313235,0.454924,21795,10673,0.021346,1,0
14,5,1,112-111-81-15-1,direct,1,1,0.159483,0.863492,-0.704009,0.0229754,1.70416,1.71985,0.001604,0.253312,103545,51325,0.10265,1,0
14,6,1,40-37-24-23-15-1,direct,1,1,0.153412,0.86336,-0.709948,0.0167715,1.71003,1.72235,0.00176771,0.403053,27575,13520,0.02704,1,0
14,6,1,110-81-35-23-22-1,direct,1,1,0.160027,0.862566,-0.702539,0.0225928,1.70269,1.71989,0.00284627,0.221863,83275,41238,0.082476,1,0
14,6,1,76-26-22-15-2-1,direct,1,1,0.149889,0.864947,-0.715058,0.0148362,1.71512,1.7248,0.000988072,0.438734,45271,22366,0.044732,1,0
14,4,29,46-37-30-29,direct,1,1,0.257643,0.914336,-0.656693,0.171979,1.6656,1.78161,0.0123987,0.256551,31427,15458,0.030916,1,0
14,6,1,43-37-24-22-13-1,direct,1,1,0.156879,0.862831,-0.705951,0.0197101,1.70607,1.72263,0.00374209,0.387333,29163,14314,0.028628,1,0
14,6,1,108-40-37-24-23-1,direct,1,1,0.160714,0.865344,-0.70463,0.0260581,1.70483,1.72166,0.00185191,0.293561,70543,34911,0.069822,1,0
14,5,1,111-87-40-17-1,direct,1,1,0.15584,0.864418,-0.708578,0.0202576,1.7087,1.72195,0.00121248,0.337554,85267,42250,0.0845,1,0
15,6,1,91-46-43-30-22-1,direct,1,1,0.161289,0.864021,-0.702732,0.0253099,1.70292,1.72262,0.00355518,0.431213,63585,31432,0.062864,1,0
15,6,1,24-23-22-8-2-1,direct,1,1,0.156135,0.864021,-0.707886,0.0201564,1.708,1.74125,0.021114,0.693901,15207,7396,0.014792,1,0
15,5,1,111-110-23-15-1,direct,1,1,0.163741,0.864021,-0.700281,0.0277617,1.70051,1.71937,0.00184468,0.274876,87807,43516,0.087032,1,0
15,5,1,35-15-8-7-1,direct,1,1,0.147367,0.864153,-0.716786,0.0115205,1.71683,1.72756,0.00485935,0.476313,19723,9668,0.019336,1,0
15,4,7,75-37-19-7,direct,1,1,0.265095,0.904667,-0.639572,0.169763,1.64834,1.76937,0.0226916,0.325312,46147,22811,0.045622,1,0
15,6,1,83-64-40-35-15-1,direct,1,1,0.163628,0.866005,-0.702377,0.0296337,1.70263,1.72262,0.0021466,0.525659,62851,31060,0.06212,1,0
15,5,1,55-26-24-8-1,direct,1,1,0.163445,0.866534,-0.703089,0.0299798,1.70335,1.72565,0.00348136,0.536469,33151,16334,0.032668,1,0
15,4,15,73-55-26-15,direct,1,1,0.204366,0.920062,-0.715695,0.124428,1.7202,1.80409,0.011752,0.234029,49625,24523,0.049046,1,0
15,5,15,110-66-35-26-15,direct,1,1,0.245503,0.918166,-0.672663,0.163669,1.68065,1.78569,0.012473,0.348981,78805,39030,0.07806,1,0
15,4,5,46-43-30-5,direct,1,1,0.238163,0.920132,-0.68197,0.158295,1.6894,1.80081,0.0134655,0.340385,30887,15194,0.030388,1,0
15,5,1,111-81-35-15-1,direct,1,1,0.154006,0.863889,-0.709883,0.0178949,1.70998,1.72261,0.00159294,0.235307,82305,40782,0.081564,1,0
15,2,8,91-8,direct,1,1,0.18357,0.922123,-0.738553,0.105694,1.74176,1.80555,0.00201234,0.303722,48494,24024,0.048048,1,0
15,5,1,40-37-31-15-1,direct,1,1,0.150283,0.865079,-0.714796,0.0153626,1.71486,1.72501,0.00125398,0.564331,27197,13347,0.026694,1,0
15,5,15,46-43-30-22-15,direct,1,1,0.286115,0.917981,-0.631865,0.204096,1.64458,1.77581,0.00909979,0.232438,32621,16034,0.032068,1,0
15,5,1,112-81-39-27-1,direct,1,1,0.164361,0.863492,-0.699131,0.0278528,1.69936,1.72069,0.00432607,0.479447,84741,41983,0.083966,1,0
15,4,7,55-26-19-7,direct,1,1,0.234257,0.917158,-0.682901,0.151415,1.6897,1.79948,0.0238195,0.343624,32737,16137,0.032274,1,0
15,6,1,35-26-24-21-2-1,direct,1,1,0.155055,0.862698,-0.707644,0.017753,1.70774,1.72274,0.00325929,0.701742,22557,11042,0.022084,1,0
