born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
4,5,3,84-77-72-19-3,direct,1,1,0,0.00675784,0.983422,-0.976664,-0.00982064,1.97669,1.98721,0.0035248,0.832486,70645,34941,0.069882,1,0
4,1,62,62,direct,1,1,2,0.277226,0.934603,-0.657376,0.211829,1.67086,1.79551,0.000475731,0.186935,32062,15872,0.031744,1,0
4,1,89,89,latency,16,0.2,2,0.282188,0.935196,-0.653008,0.217383,1.66724,1.79848,0.00306018,0.193395,45913,364544,0.729088,1,0
4,5,26,102-94-92-91-26,direct,1,1,0,0.0696907,0.952646,-0.882955,0.0223362,1.88309,1.89929,0.00224159,1.3256,111212,55086,0.110172,1,0
4,2,12,62-12,latency,16,0.2,2,0.252311,0.93373,-0.681419,0.186041,1.69168,1.80717,0.00600505,0.131332,33624,265856,0.531712,1,0
4,2,4,95-4,latency,16,0.2,1,0.187915,0.925165,-0.73725,0.11308,1.74093,1.81114,0.00293285,0.146777,49850,395200,0.7904,1,0
4,6,5,65-53-45-36-7-5,poisson,16,0.2,0,1,1,0,1,1.41421,2,0,0,49427,390032,0.780064,0,1
4,2,113,120-113,latency,16,0.2,0,0.27029,0.937538,-0.667248,0.207828,1.68015,1.80448,0.00234443,0.240457,89169,708480,1.41696,1,0
4,5,19,77-65-43-35-19,direct,1,1,1,0.100701,0.960297,-0.859595,0.060998,1.8606,1.93862,0.0444228,0.908689,60079,29682,0.059364,1,0
4,3,33,46-41-33,poisson,16,0.2,0,0.192395,0.922739,-0.730344,0.115134,1.73417,1.80821,0.00555558,0.569002,30493,240240,0.48048,1,0
4,5,3,91-84-43-19-3,direct,1,1,0,0.0169938,0.986993,-0.969999,0.00398677,1.97,1.98621,0.00992866,1.42399,71585,35426,0.070852,1,0
4,2,37,38-37,poisson,16,0.2,1,0.24471,0.931181,-0.686471,0.175892,1.69562,1.80313,0.00442276,0.314682,22637,178144,0.356288,1,0
4,6,5,53-45-36-35-7-5,poisson,16,0.2,1,0.0206192,0.936138,-0.915518,-0.0432433,1.91601,1.9784,0.0263291,0.743346,38839,305808,0.611616,1,0
