born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
3,5,6,109-42-41-26-6,direct,1,1,0,0.283781,0.913007,-0.629226,0.196788,1.64107,1.77977,0.022971,0.361944,71550,35426,0.070852,1,0
3,5,15,83-55-35-22-15,direct,1,1,0,0.266434,0.916693,-0.650259,0.183127,1.66039,1.77733,0.0105833,0.293007,58337,28838,0.057676,1,0
3,3,9,88-58-9,direct,1,1,0,0.275398,0.923655,-0.648257,0.199053,1.66023,1.77982,0.00318982,0.36273,56865,28154,0.056308,1,0
3,5,26,66-62-49-30-26,direct,1,1,1,0.262996,0.921368,-0.658372,0.184363,1.66859,1.78231,0.00423397,0.307118,53248,26276,0.052552,1,0
3,1,71,71,direct,1,1,0,0.288445,0.932515,-0.644071,0.22096,1.65885,1.79053,0.00182587,0.241787,36679,18176,0.036352,1,0
3,1,63,63,direct,1,1,0,0.290841,0.934074,-0.643234,0.224915,1.65855,1.79031,6.25633e-06,0.247036,32575,16128,0.032256,1,0
3,6,6,74-70-53-32-26-6,direct,1,1,2,0.275176,0.914352,-0.639176,0.189528,1.6501,1.77057,0.00933647,0.521908,61808,30518,0.061036,1,0
3,5,26,73-66-53-42-26,direct,1,1,2,0.291288,0.927722,-0.636434,0.219009,1.65102,1.78581,0.00479139,0.282883,61394,30322,0.060644,1,0
3,2,23,121-23,direct,1,1,2,0.286619,0.927502,-0.640883,0.214121,1.65479,1.78733,0.00503106,0.276858,68039,33759,0.067518,1,0
3,5,9,120-108-58-30-9,direct,1,1,0,0.270146,0.914947,-0.644801,0.185093,1.65518,1.77363,0.0071231,0.339686,104805,51954,0.103908,1,0
3,3,6,89-20-6,direct,1,1,2,0.284159,0.923446,-0.639287,0.207604,1.65238,1.77768,0.00453132,0.411157,49848,24684,0.049368,1,0
3,6,3,121-68-50-30-16-3,direct,1,1,0,0.259976,0.907826,-0.64785,0.167803,1.65637,1.77981,0.0178386,0.611033,90093,44632,0.089264,1,0
3,1,104,104,direct,1,1,2,0.29163,0.934949,-0.643319,0.226578,1.65887,1.79281,0.000977195,0.22209,53608,26624,0.053248,1,0
3,1,20,20,direct,1,1,1,0.281552,0.929061,-0.647509,0.210612,1.66092,1.7924,0.00717357,0.300564,10516,5120,0.01024,1,0
3,6,1,111-40-23-22-15-1,direct,1,1,0,0.164788,0.885714,-0.720926,0.0505027,1.72167,1.75325,0.00147831,0.419193,69933,34627,0.069254,1,0
3,1,67,67,direct,1,1,0,0.28799,0.933306,-0.645316,0.221296,1.66013,1.79093,0.000915644,0.245702,34627,17152,0.034304,1,0
3,6,25,66-59-49-41-26-25,direct,1,1,0,0.255182,0.912934,-0.657752,0.168115,1.66625,1.77214,0.00858322,0.246683,55575,27406,0.054812,1,0
3,5,25,68-59-49-26-25,direct,1,1,1,0.279999,0.918288,-0.638289,0.198288,1.65025,1.77447,0.00601762,0.268458,53155,26235,0.05247,1,0
3,5,25,95-66-49-26-25,direct,1,1,1,0.310509,0.927762,-0.617253,0.238271,1.63471,1.78437,0.00718475,0.207437,72249,35748,0.071496,1,0
4,2,2,38-2,direct,1,1,0,0.198061,0.894775,-0.696714,0.092836,1.69925,1.77518,0.0175104,0.581083,19942,9804,0.019608,1,0
4,6,1,88-55-30-15-9-1,direct,1,1,1,0.155889,0.884193,-0.728304,0.0400823,1.72877,1.75431,0.00148056,0.327992,59875,29612,0.059224,1,0
4,6,1,57-55-35-30-15-1,direct,1,1,0,0.154877,0.886442,-0.731565,0.0413189,1.73206,1.75695,0.000516825,0.616011,42975,21167,0.042334,1,0
4,6,23,79-56-35-28-24-23,direct,1,1,0,0.286199,0.915223,-0.629024,0.201422,1.64143,1.77299,0.00982572,0.282901,58347,28812,0.057624,1,0
4,5,3,104-73-50-39-3,direct,1,1,1,0.259708,0.915807,-0.656099,0.175515,1.66537,1.77009,0.00171249,0.435794,80657,39933,0.079866,1,0
4,6,1,40-24-23-22-15-1,direct,1,1,2,0.150829,0.883664,-0.732835,0.0344932,1.73318,1.75494,0.00109905,0.919024,25711,12603,0.025206,1,0
4,1,56,56,direct,1,1,0,0.304742,0.933181,-0.628439,0.237923,1.64573,1.78638,0.000976306,0.253777,28984,14336,0.028672,1,0
4,1,23,23,direct,1,1,2,0.267197,0.929,-0.661803,0.196196,1.67334,1.79271,0.00317733,0.294929,12055,5888,0.011776,1,0
4,5,1,58-35-30-15-1,direct,1,1,1,0.156676,0.88578,-0.729105,0.0424563,1.72963,1.75535,0.00101595,0.764979,37319,18393,0.036786,1,0
4,5,1,83-55-35-30-1,direct,1,1,0,0.155076,0.885185,-0.730109,0.0402611,1.73058,1.75533,0.00111376,0.301669,58299,28818,0.057636,1,0
4,1,24,24,direct,1,1,1,0.280776,0.927494,-0.646718,0.20827,1.65984,1.78386,0.00201387,0.295491,12568,6144,0.012288,1,0
4,5,6,67-50-26-12-6,direct,1,1,2,0.272981,0.903483,-0.630502,0.176464,1.64002,1.76703,0.0181751,0.455236,44944,22186,0.044372,1,0
4,6,1,83-55-40-22-15-1,direct,1,1,1,0.155484,0.884788,-0.729305,0.0402719,1.72977,1.75482,0.00117606,0.476982,59163,29238,0.058476,1,0
4,6,6,63-38-26-20-12-6,direct,1,1,2,0.250124,0.907937,-0.657812,0.158061,1.66533,1.76682,0.00639142,0.347707,41264,20342,0.040684,1,0
4,2,16,23-16,direct,1,1,2,0.270224,0.918366,-0.648142,0.188589,1.6589,1.77638,0.00514351,0.456823,12830,6256,0.012512,1,0
4,1,33,33,direct,1,1,2,0.278997,0.93081,-0.651813,0.209807,1.66508,1.79071,0.00356702,0.284324,17185,8448,0.016896,1,0
4,6,1,74-40-32-26-23-1,direct,1,1,0,0.160477,0.886177,-0.725701,0.0466539,1.72633,1.75531,0.00155128,0.693879,49921,24637,0.049274,1,0
4,1,101,101,direct,1,1,1,0.293994,0.935018,-0.641025,0.229012,1.65693,1.79251,0.00145488,0.222409,52069,25856,0.051712,1,0
4,3,35,88-55-35,direct,1,1,0,0.28199,0.926653,-0.644663,0.208644,1.65784,1.78499,0.00371437,0.245492,59163,29293,0.058586,1,0
4,5,6,74-67-38-26-6,direct,1,1,1,0.248607,0.913095,-0.664488,0.161702,1.67232,1.77859,0.0131022,0.382405,55856,27592,0.055184,1,0
4,6,6,74-67-38-26-12-6,direct,1,1,2,0.244234,0.908212,-0.663978,0.152446,1.67095,1.78628,0.0238614,0.393748,56336,27820,0.05564,1,0
