born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
41,3,12,46-36-12,direct,1,1,0,0.257495,0.928527,-0.671032,0.186023,1.68135,1.80007,0.00701242,0.360542,28160,13864,0.027728,1,0
41,2,44,50-44,direct,1,1,0,0.269897,0.930859,-0.660962,0.200757,1.67305,1.79875,0.00603761,0.233385,30400,15000,0.03,1,0
41,2,1,121-1,direct,1,1,2,0.0424128,0.906481,-0.864069,-0.0511057,1.86477,1.90134,0.00469472,0.541655,62693,31097,0.062194,1,0
41,2,3,108-3,direct,1,1,1,0.197031,0.91433,-0.717299,0.111361,1.72091,1.8011,0.0109519,0.534041,56419,27972,0.055944,1,0
41,3,12,83-24-12,direct,1,1,1,0.201927,0.916777,-0.714849,0.118704,1.71895,1.80114,0.00905515,0.360753,47538,23528,0.047056,1,0
41,2,12,46-12,direct,1,1,0,0.237244,0.93136,-0.694117,0.168604,1.70249,1.80742,0.00667055,0.338825,25016,12328,0.024656,1,0
41,2,1,115-1,direct,1,1,1,0.0475403,0.908333,-0.860793,-0.0441264,1.86132,1.8988,0.00870938,0.479914,59597,29555,0.05911,1,0
41,3,2,12-11-2,direct,1,1,0,0.110921,0.908466,-0.797544,0.019387,1.79765,1.85906,0.0356204,0.783655,6756,3226,0.006452,1,0
41,2,13,99-13,direct,1,1,2,0.272116,0.928185,-0.656069,0.200301,1.66814,1.79857,0.00996109,0.356961,53729,26631,0.053262,1,0
42,3,2,88-72-2,direct,1,1,0,0.215082,0.908267,-0.693185,0.123349,1.69767,1.79393,0.0222621,0.53259,58594,29008,0.058016,1,0
42,2,75,78-75,direct,1,1,1,0.271898,0.934347,-0.66245,0.206245,1.67519,1.79867,0.00310741,0.182386,52123,25818,0.051636,1,0
42,2,72,81-72,direct,1,1,0,0.272701,0.933376,-0.660675,0.206076,1.67341,1.79749,0.00336077,0.210925,53626,26568,0.053136,1,0
42,2,74,90-74,direct,1,1,0,0.286848,0.934413,-0.647565,0.221261,1.66236,1.79675,0.00365657,0.202205,59910,29700,0.0594,1,0
42,3,12,39-24-12,direct,1,1,1,0.195348,0.923291,-0.727943,0.11864,1.73201,1.80366,0.00153795,0.357251,22810,11208,0.022416,1,0
42,2,67,104-67,direct,1,1,0,0.275484,0.936129,-0.660645,0.211613,1.67407,1.79959,0.0011729,0.212536,67715,33592,0.067184,1,0
42,2,12,22-12,direct,1,1,2,0.260737,0.925132,-0.664395,0.18587,1.67474,1.78645,0.00200066,0.333015,12104,5896,0.011792,1,0
42,3,2,7-3-2,direct,1,1,2,0.0497579,0.905026,-0.855269,-0.0452156,1.85582,1.89443,0.0106094,0.482607,3916,1819,0.003638,1,0
42,2,72,85-72,direct,1,1,0,0.277773,0.933793,-0.656019,0.211566,1.66948,1.79472,0.00109489,0.214984,56258,27880,0.05576,1,0
42,2,24,44-24,direct,1,1,0,0.246453,0.929255,-0.682802,0.175708,1.69195,1.80798,0.00976048,0.283777,25008,12320,0.02464,1,0
42,4,2,117-7-3-2,direct,1,1,0,0.104097,0.914749,-0.810652,0.0188457,1.81075,1.86789,0.032877,0.567493,62108,30798,0.061596,1,0
42,4,2,72-25-24-2,direct,1,1,2,0.104009,0.913294,-0.809285,0.0173025,1.80937,1.84863,0.0296204,0.66764,42260,20880,0.04176,1,0
42,3,12,116-44-12,direct,1,1,1,0.271644,0.933025,-0.661381,0.204669,1.67394,1.80149,0.0103489,0.328777,71244,35328,0.070656,1,0
42,3,7,60-52-7,direct,1,1,2,0.223363,0.927494,-0.704131,0.150857,1.7108,1.80244,0.00306088,0.444598,38175,18844,0.037688,1,0
42,2,43,59-43,direct,1,1,1,0.278956,0.935471,-0.656515,0.214428,1.67034,1.80088,0.00565431,0.243397,35699,17641,0.035282,1,0
43,3,3,85-7-3,direct,1,1,2,0.144977,0.899515,-0.754538,0.0444923,1.7551,1.79032,0.00851057,0.475249,45195,22376,0.044752,1,0
43,3,3,13-7-3,direct,1,1,2,0.149689,0.907363,-0.757675,0.057052,1.7586,1.80404,0.00873723,0.603324,7179,3440,0.00688,1,0
43,4,3,104-74-12-3,direct,1,1,1,0.132313,0.903571,-0.771259,0.0358842,1.77162,1.80122,0.00690615,0.364547,71127,35244,0.070488,1,0
43,1,8,8,direct,1,1,0,0.187221,0.908912,-0.721691,0.0961333,1.72437,1.79866,0.0129104,0.386376,4360,2048,0.004096,1,0
43,2,9,34-9,direct,1,1,1,0.228762,0.920179,-0.691418,0.148941,1.69796,1.7998,0.0123903,0.441191,18353,9010,0.01802,1,0
43,3,2,90-52-2,direct,1,1,0,0.214134,0.923743,-0.709609,0.137877,1.71516,1.82028,0.0206991,0.558381,56190,27824,0.055648,1,0
43,3,72,102-95-72,direct,1,1,0,0.281074,0.935246,-0.654171,0.21632,1.66826,1.80084,0.00477996,0.214483,86006,42642,0.085284,1,0
43,4,3,85-40-7-3,direct,1,1,0,0.12656,0.914638,-0.788078,0.0411985,1.78855,1.81695,0.00301888,0.560412,51445,25461,0.050922,1,0
43,2,42,106-42,direct,1,1,0,0.28277,0.932244,-0.649474,0.215013,1.66343,1.79878,0.00860114,0.236067,63686,31588,0.063176,1,0
43,2,14,108-14,direct,1,1,0,0.252854,0.933617,-0.680763,0.186471,1.69107,1.80765,0.00529857,0.348536,58806,29160,0.05832,1,0
43,2,5,85-5,direct,1,1,0,0.278454,0.920053,-0.641599,0.198507,1.65356,1.78446,0.0106759,0.453471,44801,22185,0.04437,1,0
43,3,2,42-3-2,direct,1,1,0,0.150361,0.922354,-0.771993,0.0727159,1.77348,1.86193,0.0347699,0.688977,22116,10884,0.021768,1,0
44,2,3,5-3,direct,1,1,0,0.122981,0.918915,-0.795934,0.0418964,1.79642,1.85484,0.0240485,0.514506,2859,1295,0.00259,1,0
44,2,2,119-2,direct,1,1,2,0.170245,0.912632,-0.742387,0.0828771,1.74436,1.80237,0.00820312,0.517349,61900,30702,0.061404,1,0
44,2,2,65-2,direct,1,1,0,0.201796,0.9125,-0.710704,0.114296,1.71452,1.80753,0.0199139,0.529495,33928,16770,0.03354,1,0
44,4,2,119-72-45-2,direct,1,1,1,0.17235,0.917659,-0.745309,0.0900085,1.74763,1.80724,0.00854229,0.491539,85454,42362,0.084724,1,0
44,2,85,121-85,direct,1,1,2,0.263607,0.936167,-0.67256,0.199774,1.68445,1.80286,0.00132215,0.193722,83105,41261,0.082522,1,0
44,3,2,119-3-2,direct,1,1,0,0.130718,0.890278,-0.75956,0.0209954,1.75969,1.8507,0.0568671,0.745513,62156,30827,0.061654,1,0
44,3,2,72-71-2,direct,1,1,2,0.232883,0.894511,-0.661628,0.127394,1.6665,1.78468,0.030936,0.490185,47916,23686,0.047372,1,0
44,2,6,114-6,direct,1,1,0,0.248545,0.922994,-0.674449,0.171539,1.68321,1.79413,0.00747445,0.451502,60226,29868,0.059736,1,0
44,2,3,44-3,direct,1,1,0,0.233985,0.922487,-0.688502,0.156472,1.69574,1.80194,0.0160909,0.51212,23139,11396,0.022792,1,0
44,2,75,77-75,direct,1,1,1,0.280439,0.936291,-0.655852,0.21673,1.66998,1.79824,0.000941898,0.188484,51459,25487,0.050974,1,0
44,3,2,119-33-2,direct,1,1,2,0.194984,0.917262,-0.722278,0.112246,1.72593,1.80143,0.0110699,0.43218,69476,34457,0.068914,1,0
44,3,3,104-43-3,direct,1,1,2,0.188556,0.905247,-0.716691,0.0938026,1.71925,1.78939,0.0146637,0.444217,63003,31225,0.06245,1,0
44,2,3,119-3,direct,1,1,2,0.254042,0.918034,-0.663991,0.172076,1.67287,1.78956,0.0121822,0.521429,62139,30821,0.061642,1,0
44,4,3,100-44-43-3,direct,1,1,1,0.20242,0.910185,-0.707765,0.112605,1.71147,1.79281,0.0137424,0.498115,64675,32021,0.064042,1,0
45,2,5,48-5,direct,1,1,1,0.168094,0.914048,-0.745954,0.0821417,1.74788,1.80241,0.00748078,0.474665,25413,12528,0.025056,1,0
45,4,3,75-33-32-3,direct,1,1,2,0.136967,0.902866,-0.765899,0.0398326,1.76635,1.80111,0.0110202,0.520478,46193,22827,0.045654,1,0
45,2,107,108-107,direct,1,1,1,0.282828,0.937126,-0.654298,0.219954,1.66886,1.80066,0.00209239,0.17055,78987,39204,0.078408,1,0
45,2,85,86-85,direct,1,1,0,0.283975,0.934833,-0.650858,0.218809,1.6653,1.79539,0.00137085,0.195186,59165,29326,0.058652,1,0
45,3,3,43-9-3,direct,1,1,1,0.171091,0.911464,-0.740373,0.082555,1.74233,1.81266,0.0156121,0.594497,23207,11422,0.022844,1,0
45,4,3,83-44-43-3,direct,1,1,0,0.189342,0.916975,-0.727633,0.106318,1.7309,1.7945,0.00109728,0.700347,54441,26921,0.053842,1,0
45,2,32,92-32,direct,1,1,2,0.276176,0.93466,-0.658485,0.210836,1.67183,1.79894,0.00274521,0.270654,53464,26496,0.052992,1,0
45,3,3,85-40-3,direct,1,1,2,0.231898,0.909568,-0.67767,0.141466,1.68362,1.78181,0.0138301,0.399111,51069,25280,0.05056,1,0
45,2,1,2-1,direct,1,1,0,0.0485287,0.902381,-0.853852,-0.0490903,1.8545,1.89421,0.00863326,1.65079,1289,514,0.001028,1,0
45,2,15,76-15,direct,1,1,1,0.247967,0.929383,-0.681416,0.177349,1.69074,1.80165,0.00502223,0.326656,41615,20596,0.041192,1,0
45,2,72,104-72,direct,1,1,1,0.281113,0.934572,-0.653458,0.215685,1.66747,1.79845,0.00401345,0.205781,68760,34112,0.068224,1,0
45,2,44,92-44,direct,1,1,1,0.270667,0.933207,-0.66254,0.203874,1.67499,1.79799,0.00478192,0.22495,55684,27600,0.0552,1,0
46,3,12,104-42-12,direct,1,1,1,0.236484,0.924647,-0.688163,0.161132,1.69584,1.80301,0.0156009,0.358987,63552,31496,0.062992,1,0
46,2,2,61-2,direct,1,1,0,0.158136,0.901852,-0.743716,0.0599875,1.74475,1.78244,0.00296835,0.496831,31856,15738,0.031476,1,0
46,2,65,96-65,direct,1,1,1,0.272561,0.933681,-0.661121,0.206242,1.67388,1.80128,0.00479247,0.194049,62145,30816,0.061632,1,0
46,3,2,104-72-2,direct,1,1,2,0.227225,0.906085,-0.67886,0.133309,1.68414,1.78179,0.0209778,0.421076,69122,34256,0.068512,1,0
46,3,2,79-42-2,direct,1,1,0,0.138979,0.905026,-0.766048,0.0440052,1.7666,1.82435,0.0351675,0.590219,47752,23626,0.047252,1,0
46,2,3,114-3,direct,1,1,2,0.250941,0.90485,-0.65391,0.155791,1.66123,1.77638,0.0173532,0.516144,59539,29526,0.059052,1,0
46,2,17,65-17,direct,1,1,0,0.273732,0.935177,-0.661445,0.20891,1.67453,1.801,0.00403755,0.319545,35893,17745,0.03549,1,0
46,3,60,96-85-60,direct,1,1,0,0.282213,0.935057,-0.652845,0.21727,1.66706,1.80025,0.00422085,0.216203,76350,37836,0.075672,1,0
46,2,12,73-12,direct,1,1,2,0.276616,0.93028,-0.653664,0.206896,1.66656,1.79546,0.0063707,0.331003,39542,19564,0.039128,1,0
46,3,3,66-40-3,direct,1,1,0,0.206113,0.92866,-0.722547,0.134773,1.72781,1.8161,0.0125799,0.508051,39783,19656,0.039312,1,0
47,2,9,41-9,direct,1,1,1,0.222158,0.921869,-0.699712,0.144027,1.7058,1.79469,0.00606932,0.384529,22077,10865,0.02173,1,0
47,3,3,75-12-3,direct,1,1,2,0.148719,0.912213,-0.763494,0.0609328,1.76455,1.80817,0.0108743,0.378355,40705,20136,0.040272,1,0
47,3,3,70-50-3,direct,1,1,1,0.237758,0.919665,-0.681907,0.157423,1.68926,1.79682,0.0132892,0.432471,43639,21570,0.04314,1,0
47,3,15,44-32-15,direct,1,1,1,0.21978,0.928951,-0.70917,0.148731,1.71563,1.80518,0.00257361,0.399877,26727,13152,0.026304,1,0
47,3,12,113-104-12,direct,1,1,1,0.253326,0.929023,-0.675697,0.18235,1.68559,1.80119,0.00663039,0.378199,84558,41928,0.083856,1,0
47,2,3,93-3,direct,1,1,2,0.216656,0.921649,-0.704993,0.138305,1.71059,1.79833,0.00474994,0.477485,48619,24087,0.048174,1,0
47,1,49,49,direct,1,1,0,0.271565,0.935952,-0.664387,0.207517,1.67727,1.80047,0.00116138,0.276203,25393,12544,0.025088,1,0
47,2,1,31-1,direct,1,1,2,0.058597,0.908069,-0.849472,-0.0333342,1.84977,1.89568,0.0194679,0.764358,16253,7967,0.015934,1,0
47,2,32,47-32,direct,1,1,0,0.251557,0.930341,-0.678784,0.181898,1.68861,1.79876,0.00430455,0.27474,27454,13536,0.027072,1,0
48,2,1,66-1,direct,1,1,2,0.0411445,0.908466,-0.867321,-0.0503899,1.868,1.90296,0.00466309,0.66334,34313,16962,0.033924,1,0
48,2,3,75-3,direct,1,1,2,0.161421,0.899427,-0.738006,0.0608473,1.73907,1.80312,0.0212749,0.510852,39259,19425,0.03885,1,0
48,3,1,12-3-1,direct,1,1,2,0.055137,0.907143,-0.852006,-0.0377202,1.85239,1.88495,0.00989032,1.12627,6509,3111,0.006222,1,0
48,3,3,125-96-3,direct,1,1,2,0.254838,0.917813,-0.662975,0.172651,1.67191,1.78423,0.00875528,0.512201,89277,44288,0.088576,1,0
48,2,8,109-8,direct,1,1,0,0.258274,0.928373,-0.670099,0.186647,1.6805,1.801,0.0109828,0.369741,58034,28776,0.057552,1,0
48,1,61,61,direct,1,1,0,0.281153,0.935502,-0.654349,0.216655,1.66847,1.79848,0.00234522,0.262073,31549,15616,0.031232,1,0
48,2,13,39-13,direct,1,1,0,0.267747,0.927971,-0.660224,0.195718,1.67172,1.79747,0.00793839,0.319446,21329,10491,0.020982,1,0
48,3,3,48-20-3,direct,1,1,2,0.191541,0.916578,-0.725037,0.10812,1.72842,1.80612,0.010216,0.399476,27011,13308,0.026616,1,0
48,2,3,125-3,direct,1,1,1,0.251615,0.917372,-0.665757,0.168987,1.67431,1.79433,0.0186657,0.422051,65259,32375,0.06475,1,0
48,3,3,104-52-3,direct,1,1,1,0.166813,0.912919,-0.746106,0.0797319,1.74793,1.80538,0.010354,0.416671,64947,32188,0.064376,1,0
49,2,40,85-40,direct,1,1,1,0.269527,0.934425,-0.664897,0.203952,1.67734,1.80108,0.00382315,0.229431,50786,25160,0.05032,1,0
49,1,87,87,direct,1,1,1,0.283363,0.934433,-0.651069,0.217796,1.66537,1.79685,0.00288641,0.235846,44887,22272,0.044544,1,0
49,2,13,50-13,direct,1,1,0,0.214939,0.926414,-0.711475,0.141353,1.7173,1.80497,0.00620723,0.37222,27269,13450,0.0269,1,0
49,3,12,74-61-12,direct,1,1,1,0.256465,0.929674,-0.673208,0.186139,1.68353,1.80074,0.00626619,0.295044,48918,24190,0.04838,1,0
49,2,68,74-68,direct,1,1,0,0.274081,0.936811,-0.66273,0.210892,1.67605,1.80691,0.00590985,0.213539,48424,23976,0.047952,1,0
49,2,3,43-3,direct,1,1,0,0.163561,0.913095,-0.749535,0.0766559,1.75121,1.80753,0.0149806,0.512838,22619,11137,0.022274,1,0
50,2,12,61-12,direct,1,1,2,0.221236,0.922685,-0.701449,0.143922,1.70752,1.7976,0.00560033,0.344842,33086,16348,0.032696,1,0
50,2,15,104-15,direct,1,1,0,0.233767,0.927231,-0.693464,0.160998,1.7011,1.79859,0.00425071,0.33039,56847,28184,0.056368,1,0
50,3,3,57-12-3,direct,1,1,2,0.138014,0.910538,-0.772524,0.0485521,1.77319,1.80882,0.0100103,0.70297,31021,15312,0.030624,1,0
50,4,3,104-92-69-3,direct,1,1,1,0.233215,0.916931,-0.683716,0.150146,1.6904,1.79679,0.0156029,0.588435,86283,42747,0.085494,1,0
50,3,2,114-3-2,direct,1,1,0,0.0426917,0.907804,-0.865113,-0.0495041,1.86577,1.89586,0.000772104,0.587224,59556,29532,0.059064,1,0
50,2,32,125-32,direct,1,1,1,0.279749,0.935727,-0.655978,0.215475,1.66994,1.80211,0.00507163,0.274356,72538,36000,0.072,1,0
50,2,26,104-26,direct,1,1,2,0.265732,0.934697,-0.668964,0.200429,1.68096,1.80264,0.0030301,0.276208,59146,29328,0.058656,1,0
50,2,55,75-55,direct,1,1,0,0.278074,0.932929,-0.654856,0.211003,1.66825,1.79673,0.00390474,0.225521,47111,23325,0.04665,1,0
50,2,3,79-3,direct,1,1,1,0.233969,0.921517,-0.687548,0.155486,1.6947,1.80218,0.0160705,0.456621,41339,20461,0.040922,1,0
50,2,4,12-4,direct,1,1,2,0.117819,0.912864,-0.795045,0.0306824,1.79531,1.81814,0.00483059,0.512415,6524,3120,0.00624,1,0
50,2,6,13-6,direct,1,1,2,0.129735,0.91228,-0.782544,0.042015,1.78304,1.81388,0.00529714,0.357741,7100,3406,0.006812,1,0
50,4,3,75-25-12-3,direct,1,1,1,0.195805,0.909127,-0.713322,0.104932,1.71653,1.80639,0.0214643,0.623063,43305,21411,0.042822,1,0
50,2,6,125-6,direct,1,1,1,0.205761,0.920503,-0.714741,0.126264,1.71938,1.8058,0.0165985,0.401581,66012,32750,0.0655,1,0
51,2,8,47-8,direct,1,1,1,0.228514,0.924752,-0.696238,0.153266,1.70315,1.80189,0.00642315,0.399608,25174,12408,0.024816,1,0
51,2,22,108-22,direct,1,1,1,0.286014,0.936015,-0.650001,0.222029,1.66487,1.79919,0.00334476,0.290851,60542,30024,0.060048,1,0
51,3,2,122-22-2,direct,1,1,0,0.135602,0.896362,-0.76076,0.0319645,1.76105,1.80982,0.0218335,0.436083,68466,33960,0.06792,1,0
51,3,3,108-85-3,direct,1,1,0,0.249592,0.920635,-0.671043,0.170227,1.67969,1.78891,0.00898886,0.471537,74811,37083,0.074166,1,0
51,3,3,104-101-3,direct,1,1,2,0.248642,0.916138,-0.667495,0.16478,1.67562,1.78583,0.0106514,0.50821,75531,37431,0.074862,1,0
51,2,7,108-7,direct,1,1,0,0.196115,0.927003,-0.730888,0.123118,1.73526,1.81301,0.00402339,0.419364,57287,28404,0.056808,1,0
51,4,3,119-72-12-3,direct,1,1,0,0.208692,0.917725,-0.709033,0.126417,1.7137,1.79872,0.0121933,0.361643,80529,39932,0.079864,1,0
51,2,1,50-1,direct,1,1,2,0.0513008,0.908069,-0.856768,-0.0406304,1.85721,1.89714,0.0121974,0.714897,26057,12850,0.0257,1,0
51,1,94,94,direct,1,1,0,0.276349,0.935834,-0.659485,0.212183,1.67299,1.79936,0.00182255,0.229664,48478,24064,0.048128,1,0
52,2,42,72-42,direct,1,1,2,0.261161,0.930077,-0.668916,0.191238,1.67984,1.79699,0.00659229,0.223649,43354,21456,0.042912,1,0
52,2,8,61-8,direct,1,1,1,0.206002,0.920899,-0.714897,0.126902,1.71959,1.80662,0.00898545,0.353052,32594,16104,0.032208,1,0
52,3,2,55-8-2,direct,1,1,1,0.192279,0.902183,-0.709904,0.0944611,1.71251,1.8104,0.0388898,0.601831,29456,14536,0.029072,1,0
52,2,2,22-2,direct,1,1,2,0.138069,0.903439,-0.76537,0.0415084,1.76586,1.82612,0.0341876,0.566585,11654,5676,0.011352,1,0
52,3,3,113-104-3,direct,1,1,0,0.179617,0.912654,-0.733037,0.0922714,1.73549,1.79696,0.00663721,0.497838,82677,40992,0.081984,1,0
52,2,2,5-2,direct,1,1,2,0.0969736,0.909061,-0.812087,0.0060344,1.8121,1.84092,0.0294315,1.21307,2848,1290,0.00258,1,0
52,3,3,93-72-3,direct,1,1,0,0.167722,0.914947,-0.747225,0.0826691,1.74918,1.80052,0.00247471,0.495299,62029,30720,0.06144,1,0
53,2,12,91-12,direct,1,1,1,0.242025,0.928053,-0.686028,0.170078,1.69458,1.80066,0.00597269,0.311246,49226,24388,0.048776,1,0
53,2,20,54-20,direct,1,1,0,0.257993,0.929914,-0.671921,0.187907,1.68245,1.79858,0.00498977,0.25698,30192,14904,0.029808,1,0
53,3,2,55-33-2,direct,1,1,1,0.105971,0.902844,-0.796873,0.008815,1.79689,1.8128,0.0121063,0.533172,32356,15961,0.031922,1,0
53,2,110,114-110,direct,1,1,2,0.283462,0.936098,-0.652635,0.21956,1.66716,1.80053,0.00346995,0.17033,84042,41724,0.083448,1,0
53,3,8,61-32-8,direct,1,1,1,0.187443,0.917047,-0.729604,0.10449,1.73276,1.80288,0.00637051,0.431435,36098,17824,0.035648,1,0
53,2,12,68-12,direct,1,1,2,0.226231,0.931217,-0.704986,0.157448,1.71224,1.8056,0.000921558,0.308891,36852,18224,0.036448,1,0
53,2,32,110-32,direct,1,1,2,0.286712,0.934627,-0.647915,0.221339,1.66271,1.80097,0.00640264,0.249418,63868,31680,0.06336,1,0
53,2,1,21-1,direct,1,1,2,0.051816,0.909127,-0.857311,-0.039057,1.85772,1.89851,0.0138768,0.785684,11093,5397,0.010794,1,0
53,2,9,62-9,direct,1,1,0,0.264801,0.92719,-0.662389,0.191991,1.67344,1.79607,0.00826794,0.346679,33249,16430,0.03286,1,0
53,2,12,112-12,direct,1,1,0,0.260541,0.9333,-0.67276,0.193841,1.68395,1.8035,0.00794396,0.369657,60524,30016,0.060032,1,0
53,2,3,103-3,direct,1,1,2,0.26374,0.915653,-0.651913,0.179392,1.66163,1.78536,0.0161595,0.509059,53819,26677,0.053354,1,0
54,3,3,40-22-3,direct,1,1,2,0.212856,0.916138,-0.703281,0.128994,1.70816,1.78834,0.00339327,0.459763,22755,11186,0.022372,1,0
54,3,3,44-43-3,direct,1,1,2,0.188933,0.914638,-0.725705,0.103571,1.72881,1.80626,0.0122918,0.476512,27003,13285,0.02657,1,0
54,3,3,125-114-3,direct,1,1,2,0.257507,0.909877,-0.652369,0.167384,1.66083,1.77837,0.0173718,0.570395,93921,46592,0.093184,1,0
54,2,3,18-3,direct,1,1,1,0.179308,0.910847,-0.731539,0.0901541,1.73388,1.79609,0.00960209,0.394548,9619,4662,0.009324,1,0
54,3,2,5-4-2,direct,1,1,0,0.0463354,0.908003,-0.861667,-0.0456619,1.86223,1.89612,0.00550178,0.998707,2892,1308,0.002616,1,0
54,3,3,113-85-3,direct,1,1,2,0.244413,0.911817,-0.667403,0.15623,1.67471,1.79338,0.0220867,0.515752,78231,38788,0.077576,1,0
54,2,22,125-22,direct,1,1,2,0.267662,0.932263,-0.664601,0.199925,1.67656,1.8001,0.00460836,0.290837,70028,34750,0.0695,1,0
54,2,23,66-23,direct,1,1,1,0.279413,0.929612,-0.6502,0.209025,1.66339,1.79827,0.0143186,0.289511,37239,18414,0.036828,1,0
54,3,2,13-5-2,direct,1,1,2,0.0685042,0.909259,-0.840755,-0.0222365,1.84089,1.88112,0.019562,1.2982,7100,3403,0.006806,1,0
54,3,3,118-72-3,direct,1,1,2,0.234674,0.908642,-0.673968,0.143316,1.68009,1.7872,0.0180079,0.452017,78479,38920,0.07784,1,0
54,2,5,94-5,direct,1,1,1,0.254313,0.925899,-0.671586,0.180212,1.68127,1.79594,0.00647786,0.431682,49517,24534,0.049068,1,0
55,2,40,66-40,direct,1,1,1,0.280201,0.931151,-0.65095,0.211352,1.66442,1.79823,0.00939886,0.235364,39500,19536,0.039072,1,0
55,2,6,109-6,direct,1,1,0,0.243973,0.927888,-0.683915,0.171861,1.69266,1.80141,0.00749182,0.460634,57596,28558,0.057116,1,0
55,3,32,110-95-32,direct,1,1,1,0.268399,0.933912,-0.665513,0.202311,1.67776,1.8006,0.00411513,0.241905,83998,41650,0.0833,1,0
55,3,3,114-113-3,direct,1,1,0,0.223688,0.917637,-0.693948,0.141325,1.69983,1.79908,0.011644,0.507028,85523,42405,0.08481,1,0
55,4,1,75-12-2-1,direct,1,1,2,0.0506751,0.907143,-0.856468,-0.0421821,1.85695,1.89262,0.00879963,0.798983,40687,20126,0.040252,1,0
55,2,8,75-8,direct,1,1,0,0.230455,0.924405,-0.69395,0.15486,1.70101,1.80434,0.00899321,0.415621,40014,19800,0.0396,1,0
55,4,3,85-40-18-3,direct,1,1,1,0.187149,0.917328,-0.730179,0.104477,1.73333,1.80728,0.00983091,0.576777,52413,25934,0.051868,1,0
55,2,2,99-2,direct,1,1,0,0.272408,0.901521,-0.629113,0.173929,1.63837,1.79815,0.0529827,0.544947,51540,25542,0.051084,1,0
55,2,2,100-2,direct,1,1,1,0.176084,0.912963,-0.736879,0.089047,1.73916,1.81761,0.0187463,0.52366,52058,25800,0.0516,1,0
55,3,3,110-38-3,direct,1,1,1,0.158937,0.909171,-0.750234,0.0681077,1.75156,1.79496,0.0034249,0.494964,65463,32454,0.064908,1,0
56,3,3,52-6-3,direct,1,1,1,0.135085,0.905864,-0.770779,0.0409492,1.77125,1.83523,0.0457523,0.649906,27659,13642,0.027284,1,0
56,3,3,47-43-3,direct,1,1,0,0.242577,0.908774,-0.666197,0.151352,1.67306,1.78418,0.0169138,0.539333,28803,14182,0.028364,1,0
56,3,12,29-22-12,direct,1,1,0,0.235817,0.925154,-0.689337,0.160971,1.69699,1.79664,0.00404578,0.350494,17022,8326,0.016652,1,0
56,3,2,105-80-2,direct,1,1,0,0.192476,0.90787,-0.715394,0.100347,1.71833,1.80544,0.0247955,0.462506,71508,35440,0.07088,1,0
56,2,2,59-2,direct,1,1,2,0.176598,0.904365,-0.727767,0.0809629,1.72966,1.79188,0.0104831,0.574714,30820,15222,0.030444,1,0
56,3,3,88-85-3,direct,1,1,0,0.196007,0.906481,-0.710475,0.102488,1.71354,1.80256,0.0207127,0.440486,61131,30263,0.060526,1,0
56,2,3,30-3,direct,1,1,1,0.273479,0.910053,-0.636574,0.183531,1.64683,1.78963,0.0264621,0.403622,15859,7770,0.01554,1,0
56,2,43,52-43,direct,1,1,0,0.26344,0.930017,-0.666577,0.193458,1.67777,1.79629,0.0036782,0.256407,31499,15548,0.031096,1,0
56,4,3,114-64-40-3,direct,1,1,1,0.215197,0.919312,-0.704115,0.134509,1.70942,1.79961,0.0114354,0.513518,79015,39160,0.07832,1,0
56,3,3,83-12-3,direct,1,1,2,0.194876,0.918122,-0.723246,0.112997,1.72695,1.80313,0.00922569,0.396945,45009,22280,0.04456,1,0
56,3,3,34-32-3,direct,1,1,0,0.169417,0.906305,-0.736888,0.075722,1.73854,1.80267,0.0139883,0.662204,20167,9888,0.019776,1,0
57,4,3,67-47-8-3,direct,1,1,1,0.158425,0.901587,-0.743162,0.0600124,1.74419,1.80816,0.0203825,0.643853,41905,20701,0.041402,1,0
57,3,3,12-5-3,direct,1,1,0,0.14304,0.909303,-0.766263,0.0523434,1.76704,1.82897,0.0335419,0.321378,6587,3147,0.006294,1,0
57,2,64,125-64,direct,1,1,1,0.27907,0.93534,-0.65627,0.214411,1.67009,1.79919,0.00274633,0.207359,80570,40000,0.08,1,0
57,2,75,82-75,direct,1,1,1,0.279433,0.932958,-0.653525,0.212391,1.66711,1.79336,0.00174434,0.204428,54779,27142,0.054284,1,0
57,2,2,16-2,direct,1,1,0,0.0977068,0.911839,-0.814132,0.00954543,1.81416,1.82447,0.00515322,0.721646,8546,4128,0.008256,1,0
57,3,12,87-44-12,direct,1,1,2,0.231562,0.92371,-0.692148,0.155272,1.69926,1.80704,0.0124063,0.357324,53786,26628,0.053256,1,0
57,3,2,61-23-2,direct,1,1,2,0.180841,0.904563,-0.723723,0.0854041,1.72584,1.80385,0.0211373,0.550055,34556,17065,0.03413,1,0
57,3,8,119-47-8,direct,1,1,0,0.232486,0.926025,-0.693539,0.158511,1.70094,1.80247,0.00949759,0.337124,73462,36433,0.072866,1,0
57,3,3,100-75-3,direct,1,1,0,0.196944,0.906614,-0.70967,0.103558,1.7128,1.79457,0.0178343,0.493444,67259,33325,0.06665,1,0
57,2,61,95-61,direct,1,1,2,0.275918,0.935385,-0.659466,0.211303,1.67287,1.80054,0.00320558,0.213852,60737,30115,0.06023,1,0
