backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.800000,2,43,3101891589530776636,0.102403,0.216778,0.589393,1.000000,0.500000,0.666667,0.910026,375629.000000,7238.980957,91.494034,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.900000,2,43,3101891589530776636,0.084573,0.187202,0.661707,0.000000,0.000000,0.000000,0.905990,375598.000000,15396.603516,91.730583,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.990000,2,43,3101891589530776636,0.077330,0.180592,0.689290,1.000000,0.500000,0.666667,0.907031,375606.000000,11472.366211,89.352196,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.800000,2,43,3101891589530776636,0.131507,0.250866,0.402613,0.666667,1.000000,0.800000,0.835547,375057.000000,14694.010742,88.227669,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.900000,2,43,3101891589530776636,0.144987,0.279741,0.382252,0.500000,1.000000,0.666667,0.891667,375488.000000,9895.324219,81.119041,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.990000,2,43,3101891589530776636,0.117723,0.239327,0.520594,1.000000,1.000000,1.000000,0.892708,375496.000000,9988.077148,91.256920,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.800000,2,43,3101891589530776636,0.091999,0.200799,0.453930,0.000000,0.000000,0.000000,0.787109,374685.000000,15149.149414,86.413322,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.900000,2,43,3101891589530776636,0.123982,0.254593,0.319925,0.666667,1.000000,0.800000,0.859375,375240.000000,14962.491211,90.553825,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.990000,2,43,3101891589530776636,0.151271,0.283733,0.260506,0.500000,1.000000,0.666667,0.851953,375183.000000,12532.905273,88.105171,37286,36864
xtensor,article_snn_recurrent,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,3,44,3101891589530776636,0.245525,0.488018,0.004944,0.000000,0.000000,0.000000,0.000000,85238400.000000,294830.531250,1439.650513,120225,8523840
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.800000,3,44,3101891589530776636,0.088797,0.198575,0.643950,1.000000,0.500000,0.666667,0.920573,375710.000000,13989.342773,85.680130,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.900000,3,44,3101891589530776636,0.081912,0.186040,0.672351,0.000000,0.000000,0.000000,0.910286,375631.000000,14574.437500,127.594330,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.990000,3,44,3101891589530776636,0.074836,0.166825,0.699312,0.000000,0.000000,0.000000,0.937500,375840.000000,14948.593750,108.427307,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.800000,3,44,3101891589530776636,0.129764,0.255396,0.410532,0.666667,1.000000,0.800000,0.861979,375260.000000,14787.806641,87.664398,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.900000,3,44,3101891589530776636,0.148066,0.282873,0.369134,0.500000,1.000000,0.666667,0.817187,374916.000000,13815.324219,82.824783,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.990000,3,44,3101891589530776636,0.113304,0.233376,0.538588,0.500000,1.000000,0.666667,0.895703,375519.000000,8040.506348,84.093323,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.800000,3,44,3101891589530776636,0.092942,0.200610,0.448335,1.000000,0.500000,0.666667,0.799609,374781.000000,15015.020508,85.181946,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.900000,3,44,3101891589530776636,0.117408,0.241396,0.355984,0.666667,1.000000,0.800000,0.861198,375254.000000,11804.651367,85.672585,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.990000,3,44,3101891589530776636,0.138040,0.273729,0.325190,0.500000,1.000000,0.666667,0.895312,375516.000000,13694.687500,84.927025,37286,36864
