Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
230	:	1776059915.327	   259.810	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_270_lr0.0010_bs64_hs32_ls16_mse.json
227	:	1776059856.380	   322.073	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_267_lr0.0010_bs32_hs128_ls32_mae.json
229	:	1776059877.886	   313.663	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_269_lr0.0010_bs32_hs128_ls64_mae.json
232	:	1776059976.236	   264.616	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_272_lr0.0010_bs64_hs32_ls32_mse.json
231	:	1776059927.642	   317.562	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_271_lr0.0010_bs64_hs32_ls16_mae.json
234	:	1776060006.796	   270.128	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_274_lr0.0010_bs64_hs32_ls64_mse.json
233	:	1776059979.052	   319.250	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_273_lr0.0010_bs64_hs32_ls32_mae.json
236	:	1776060056.755	   268.003	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_276_lr0.0010_bs64_hs64_ls16_mse.json
235	:	1776060044.316	   319.276	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_275_lr0.0010_bs64_hs32_ls64_mae.json
248	:	1776060363.612	    23.296	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_000_lr0.0001_bs8_mse.json
238	:	1776060137.642	   264.529	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_278_lr0.0010_bs64_hs64_ls32_mse.json
249	:	1776060386.915	    26.886	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_001_lr0.0001_bs8_mae.json
237	:	1776060106.185	   319.103	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_277_lr0.0010_bs64_hs64_ls16_mae.json
250	:	1776060402.185	    28.684	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_002_lr0.0001_bs16_mse.json
240	:	1776060175.144	   260.987	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_280_lr0.0010_bs64_hs64_ls64_mse.json
251	:	1776060413.813	    30.533	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_003_lr0.0001_bs16_mae.json
239	:	1776060142.888	   314.032	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_279_lr0.0010_bs64_hs64_ls32_mae.json
242	:	1776060191.562	   266.045	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_282_lr0.0010_bs64_hs128_ls16_mse.json
254	:	1776060436.143	    24.453	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_006_lr0.0003_bs8_mse.json
252	:	1776060425.301	    39.221	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_004_lr0.0001_bs32_mse.json
255	:	1776060444.356	    25.361	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_007_lr0.0003_bs8_mae.json
253	:	1776060430.884	    45.873	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_005_lr0.0001_bs32_mae.json
256	:	1776060456.934	    29.517	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_008_lr0.0003_bs16_mse.json
257	:	1776060457.614	    31.199	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_009_lr0.0003_bs16_mae.json
260	:	1776060469.725	    24.024	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_012_lr0.0005_bs8_mse.json
241	:	1776060178.469	   321.340	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_281_lr0.0010_bs64_hs64_ls64_mae.json
258	:	1776060460.615	    39.280	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_010_lr0.0003_bs32_mse.json
261	:	1776060476.768	    23.995	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_013_lr0.0005_bs8_mae.json
266	:	1776060499.908	     4.957	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_000_lr0.0001_bs4_hs64_ls32_mse.json
267	:	1776060500.773	     4.454	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_001_lr0.0001_bs4_hs64_ls32_mae.json
268	:	1776060504.875	     4.367	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_002_lr0.0001_bs4_hs64_ls64_mse.json
269	:	1776060505.233	     4.385	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_003_lr0.0001_bs4_hs64_ls64_mae.json
259	:	1776060464.531	    46.497	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_011_lr0.0003_bs32_mae.json
244	:	1776060245.218	   266.697	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_284_lr0.0010_bs64_hs128_ls32_mse.json
270	:	1776060509.247	     4.647	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_004_lr0.0001_bs4_hs128_ls32_mse.json
271	:	1776060509.625	     4.417	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_005_lr0.0001_bs4_hs128_ls32_mae.json
262	:	1776060486.469	    28.572	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_014_lr0.0005_bs16_mse.json
272	:	1776060511.043	     4.400	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_006_lr0.0001_bs4_hs128_ls64_mse.json
273	:	1776060511.922	     5.075	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_007_lr0.0001_bs4_hs128_ls64_mae.json
274	:	1776060513.903	     4.763	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_008_lr0.0001_bs8_hs64_ls32_mse.json
275	:	1776060514.049	     5.060	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_009_lr0.0001_bs8_hs64_ls32_mae.json
276	:	1776060515.051	     4.742	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_010_lr0.0001_bs8_hs64_ls64_mse.json
277	:	1776060515.456	     4.533	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_011_lr0.0001_bs8_hs64_ls64_mae.json
263	:	1776060488.820	    31.485	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_015_lr0.0005_bs16_mae.json
278	:	1776060517.010	     4.980	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_012_lr0.0001_bs8_hs128_ls32_mse.json
279	:	1776060518.675	     4.650	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_013_lr0.0001_bs8_hs128_ls32_mae.json
280	:	1776060519.125	     4.549	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_014_lr0.0001_bs8_hs128_ls64_mse.json
281	:	1776060519.809	     4.492	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_015_lr0.0001_bs8_hs128_ls64_mae.json
282	:	1776060520.004	     5.022	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_016_lr0.0001_bs16_hs64_ls32_mse.json
283	:	1776060520.313	     4.891	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_017_lr0.0001_bs16_hs64_ls32_mae.json
284	:	1776060521.997	     4.752	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_018_lr0.0001_bs16_hs64_ls64_mse.json
285	:	1776060523.333	     4.674	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_019_lr0.0001_bs16_hs64_ls64_mae.json
286	:	1776060523.688	     5.263	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_020_lr0.0001_bs16_hs128_ls32_mse.json
287	:	1776060524.310	     5.019	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_021_lr0.0001_bs16_hs128_ls32_mae.json
288	:	1776060525.039	     4.759	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_022_lr0.0001_bs16_hs128_ls64_mse.json
289	:	1776060525.210	     4.628	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_023_lr0.0001_bs16_hs128_ls64_mae.json
264	:	1776060493.765	    37.286	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_016_lr0.0005_bs32_mse.json
290	:	1776060526.760	     5.180	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_024_lr0.0001_bs32_hs64_ls32_mse.json
291	:	1776060528.016	     5.152	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_025_lr0.0001_bs32_hs64_ls32_mae.json
292	:	1776060528.957	     5.154	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_026_lr0.0001_bs32_hs64_ls64_mse.json
293	:	1776060529.336	     5.555	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_027_lr0.0001_bs32_hs64_ls64_mae.json
294	:	1776060529.805	     5.102	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_028_lr0.0001_bs32_hs128_ls32_mse.json
295	:	1776060529.853	     5.307	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_029_lr0.0001_bs32_hs128_ls32_mae.json
296	:	1776060531.065	     5.125	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_030_lr0.0001_bs32_hs128_ls64_mse.json
297	:	1776060531.956	     5.338	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_031_lr0.0001_bs32_hs128_ls64_mae.json
298	:	1776060533.182	     4.582	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_032_lr0.0003_bs4_hs64_ls32_mse.json
299	:	1776060534.118	     5.046	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_033_lr0.0003_bs4_hs64_ls32_mae.json
301	:	1776060534.917	     4.409	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_035_lr0.0003_bs4_hs64_ls64_mae.json
300	:	1776060534.896	     4.573	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_034_lr0.0003_bs4_hs64_ls64_mse.json
302	:	1776060535.170	     4.417	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_036_lr0.0003_bs4_hs128_ls32_mse.json
303	:	1776060536.206	     4.332	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_037_lr0.0003_bs4_hs128_ls32_mae.json
304	:	1776060537.309	     4.263	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_038_lr0.0003_bs4_hs128_ls64_mse.json
305	:	1776060537.769	     4.677	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_039_lr0.0003_bs4_hs128_ls64_mae.json
307	:	1776060539.336	     4.459	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_041_lr0.0003_bs8_hs64_ls32_mae.json
306	:	1776060539.172	     4.659	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_040_lr0.0003_bs8_hs64_ls32_mse.json
308	:	1776060539.478	     4.514	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_042_lr0.0003_bs8_hs64_ls64_mse.json
265	:	1776060499.822	    44.187	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/eeg-window-snn_grid_017_lr0.0005_bs32_mae.json
309	:	1776060539.600	     4.570	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_043_lr0.0003_bs8_hs64_ls64_mae.json
310	:	1776060540.544	     4.548	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_044_lr0.0003_bs8_hs128_ls32_mse.json
311	:	1776060541.588	     4.480	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_045_lr0.0003_bs8_hs128_ls32_mae.json
312	:	1776060542.460	     4.628	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_046_lr0.0003_bs8_hs128_ls64_mse.json
313	:	1776060543.804	     4.634	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_047_lr0.0003_bs8_hs128_ls64_mae.json
314	:	1776060543.841	     4.648	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_048_lr0.0003_bs16_hs64_ls32_mse.json
316	:	1776060544.021	     4.565	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_050_lr0.0003_bs16_hs64_ls64_mse.json
317	:	1776060544.176	     4.527	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_051_lr0.0003_bs16_hs64_ls64_mae.json
315	:	1776060544.003	     4.921	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_049_lr0.0003_bs16_hs64_ls32_mae.json
318	:	1776060545.099	     5.371	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_052_lr0.0003_bs16_hs128_ls32_mse.json
319	:	1776060546.073	     4.641	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_053_lr0.0003_bs16_hs128_ls32_mae.json
320	:	1776060547.096	     4.901	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_054_lr0.0003_bs16_hs128_ls64_mse.json
321	:	1776060548.451	     4.532	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_055_lr0.0003_bs16_hs128_ls64_mae.json
322	:	1776060548.499	     4.894	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_056_lr0.0003_bs32_hs64_ls32_mse.json
323	:	1776060548.598	     4.891	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_057_lr0.0003_bs32_hs64_ls32_mae.json
324	:	1776060548.716	     5.146	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_058_lr0.0003_bs32_hs64_ls64_mse.json
325	:	1776060548.933	     5.254	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_059_lr0.0003_bs32_hs64_ls64_mae.json
243	:	1776060240.867	   314.454	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_283_lr0.0010_bs64_hs128_ls16_mae.json
326	:	1776060550.480	     4.989	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_060_lr0.0003_bs32_hs128_ls32_mse.json
327	:	1776060550.723	     5.391	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_061_lr0.0003_bs32_hs128_ls32_mae.json
328	:	1776060552.006	     5.132	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_062_lr0.0003_bs32_hs128_ls64_mse.json
330	:	1776060553.412	     4.544	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_064_lr0.0005_bs4_hs64_ls32_mse.json
331	:	1776060553.496	     4.487	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_065_lr0.0005_bs4_hs64_ls32_mae.json
329	:	1776060553.003	     5.210	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_063_lr0.0003_bs32_hs128_ls64_mae.json
332	:	1776060553.869	     4.374	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_066_lr0.0005_bs4_hs64_ls64_mse.json
333	:	1776060554.194	     4.295	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_067_lr0.0005_bs4_hs64_ls64_mae.json
246	:	1776060298.311	   261.251	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_286_lr0.0010_bs64_hs128_ls64_mse.json
335	:	1776060555.476	     4.327	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_069_lr0.0005_bs4_hs128_ls32_mae.json
334	:	1776060555.331	     4.491	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_068_lr0.0005_bs4_hs128_ls32_mse.json
336	:	1776060556.121	     4.463	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_070_lr0.0005_bs4_hs128_ls64_mse.json
337	:	1776060557.150	     4.454	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_071_lr0.0005_bs4_hs128_ls64_mae.json
339	:	1776060557.995	     4.263	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_073_lr0.0005_bs8_hs64_ls32_mae.json
338	:	1776060557.962	     4.555	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_072_lr0.0005_bs8_hs64_ls32_mse.json
341	:	1776060558.249	     4.429	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_075_lr0.0005_bs8_hs64_ls64_mae.json
340	:	1776060558.224	     4.622	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_074_lr0.0005_bs8_hs64_ls64_mse.json
342	:	1776060558.498	     4.531	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_076_lr0.0005_bs8_hs128_ls32_mse.json
344	:	1776060559.810	     4.437	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_078_lr0.0005_bs8_hs128_ls64_mse.json
343	:	1776060559.569	     4.687	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_077_lr0.0005_bs8_hs128_ls32_mae.json
